Service_Component_WBS_aff,Urgency,KM_number,Count_Related_Interactions,Count_Related_Incidents,Count_Related_Changes,SLAFail,Open_Time_HourOfDay,Open_Time_DayOfWeek,CI_TypeSubType_aff
WBS000073,4 Low,KM0000758,1.0,0.0,0.0,0,14,Tuesday,subapplication-Web Based Application
WBS000318,5 Very Low,KM0000836,1.0,0.0,0.0,1,14,Tuesday,application-Web Based Application
WBS000186,4 Low,KM0000508,2.0,0.0,0.0,0,14,Tuesday,application-Server Based Application
WBS000187,5 Very Low,KM0001446,1.0,0.0,0.0,0,14,Tuesday,computer-Laptop
WBS000094,5 Very Low,KM0001655,1.0,0.0,0.0,0,14,Tuesday,application-Desktop Application
WBS000174,3 Medium,KM0001275,1.0,0.0,0.0,0,14,Tuesday,application-Desktop Application
WBS000092,3 Medium,KM0001973,3.0,0.0,0.0,1,15,Tuesday,application-Desktop Application
WBS000073,4 Low,KM0000741,1.0,0.0,0.0,0,15,Tuesday,subapplication-Web Based Application
WBS000073,4 Low,KM0000815,1.0,0.0,0.0,1,15,Tuesday,subapplication-Web Based Application
WBS000318,4 Low,KM0001753,1.0,0.0,0.0,0,15,Tuesday,application-Web Based Application
WBS000073,5 Very Low,KM0001773,1.0,0.0,0.0,1,15,Tuesday,application-Server Based Application
WBS000245,4 Low,KM0000673,1.0,0.0,0.0,0,15,Tuesday,application-Server Based Application
WBS000073,4 Low,KM0001363,1.0,0.0,0.0,0,15,Tuesday,application-Server Based Application
WBS000223,4 Low,KM0000979,1.0,0.0,0.0,0,16,Tuesday,application-Server Based Application
WBS000263,4 Low,KM0001106,2.0,0.0,0.0,1,16,Tuesday,application-Server Based Application
WBS000152,5 Very Low,KM0000075,1.0,0.0,0.0,1,16,Tuesday,application-Web Based Application
WBS000152,5 Very Low,KM0000081,1.0,0.0,0.0,0,16,Tuesday,application-Web Based Application
WBS000111,5 Very Low,KM0002029,1.0,0.0,0.0,1,16,Tuesday,application-Desktop Application
WBS000073,4 Low,KM0001147,1.0,0.0,0.0,0,16,Tuesday,subapplication-Web Based Application
WBS000073,4 Low,KM0002041,1.0,0.0,0.0,0,16,Tuesday,subapplication-Web Based Application
WBS000218,5 Very Low,KM0000905,1.0,0.0,0.0,0,16,Tuesday,application-Desktop Application
WBS000292,4 Low,KM0001131,1.0,0.0,0.0,0,16,Tuesday,application-Citrix
WBS000073,5 Very Low,KM0001362,1.0,0.0,0.0,1,14,Tuesday,application-Web Based Application
WBS000073,4 Low,KM0000702,1.0,0.0,0.0,0,14,Tuesday,subapplication-Web Based Application
WBS000096,4 Low,KM0001026,1.0,0.0,0.0,1,14,Tuesday,application-Desktop Application
WBS000073,4 Low,KM0001364,1.0,0.0,0.0,0,14,Tuesday,application-Server Based Application
WBS000073,4 Low,KM0000741,2.0,0.0,0.0,1,14,Tuesday,subapplication-Web Based Application
WBS000073,4 Low,KM0002064,1.0,0.0,0.0,0,15,Tuesday,subapplication-Web Based Application
WBS000073,4 Low,KM0000741,1.0,0.0,0.0,0,15,Tuesday,subapplication-Web Based Application
WBS000146,4 Low,KM0000274,1.0,0.0,0.0,0,15,Tuesday,computer-Banking Device
WBS000094,5 Very Low,KM0000540,1.0,0.0,0.0,0,15,Tuesday,application-Desktop Application
WBS000073,4 Low,KM0001363,1.0,0.0,0.0,0,15,Tuesday,application-Server Based Application
WBS000039,5 Very Low,KM0000190,1.0,0.0,0.0,1,15,Tuesday,application-Server Based Application
WBS000017,5 Very Low,KM0000096,1.0,0.0,0.0,0,15,Tuesday,application-Server Based Application
WBS000013,3 Medium,KM0000052,1.0,0.0,0.0,0,15,Tuesday,application-Server Based Application
WBS000073,4 Low,KM0000741,1.0,0.0,0.0,0,15,Tuesday,subapplication-Web Based Application
WBS000077,4 Low,KM0000563,1.0,0.0,0.0,0,15,Tuesday,application-Server Based Application
WBS000110,3 Medium,KM0002012,1.0,0.0,0.0,1,16,Tuesday,application-Desktop Application
WBS000133,3 Medium,KM0000908,1.0,0.0,0.0,1,16,Tuesday,application-Desktop Application
WBS000318,4 Low,KM0000846,1.0,0.0,0.0,0,16,Tuesday,application-Web Based Application
WBS000073,4 Low,KM0001678,1.0,0.0,0.0,0,16,Tuesday,application-Web Based Application
WBS000073,5 Very Low,KM0000795,1.0,0.0,0.0,1,16,Tuesday,subapplication-Web Based Application
WBS000098,4 Low,KM0000093,1.0,0.0,0.0,0,16,Tuesday,application-Citrix
WBS000073,4 Low,KM0002064,1.0,0.0,0.0,0,16,Tuesday,subapplication-Web Based Application
WBS000125,5 Very Low,KM0000727,1.0,0.0,0.0,0,16,Tuesday,subapplication-Web Based Application
WBS000073,4 Low,KM0000751,1.0,0.0,0.0,0,16,Tuesday,subapplication-Web Based Application
WBS000073,4 Low,KM0001866,1.0,0.0,0.0,1,16,Tuesday,application-Server Based Application
WBS000307,3 Medium,KM0001350,1.0,0.0,0.0,0,17,Tuesday,application-Server Based Application
WBS000073,5 Very Low,KM0000703,1.0,0.0,0.0,0,17,Tuesday,subapplication-Web Based Application
WBS000265,4 Low,KM0000658,1.0,0.0,0.0,0,7,Wednesday,application-Server Based Application
WBS000091,5 Very Low,KM0001444,1.0,0.0,0.0,0,7,Wednesday,computer-Laptop
WBS000091,5 Very Low,KM0000315,1.0,0.0,0.0,0,8,Wednesday,computer-Laptop
WBS000091,3 Medium,KM0001012,2.0,0.0,0.0,0,8,Wednesday,application-Desktop Application
WBS000098,4 Low,KM0001435,1.0,0.0,0.0,0,8,Wednesday,subapplication-Citrix
WBS000089,4 Low,KM0000092,1.0,0.0,0.0,0,8,Wednesday,application-Desktop Application
WBS000098,4 Low,KM0001435,1.0,0.0,0.0,0,8,Wednesday,subapplication-Citrix
WBS000256,4 Low,KM0000146,2.0,0.0,0.0,1,8,Wednesday,application-Server Based Application
WBS000187,5 Very Low,KM0001447,2.0,0.0,0.0,1,9,Wednesday,computer-Laptop
WBS000073,4 Low,KM0001007,1.0,0.0,0.0,0,9,Wednesday,application-Web Based Application
WBS000091,5 Very Low,KM0001444,1.0,0.0,0.0,1,9,Wednesday,computer-Laptop
WBS000263,5 Very Low,KM0001106,1.0,0.0,0.0,0,9,Wednesday,application-Server Based Application
WBS000187,5 Very Low,KM0001447,1.0,0.0,0.0,0,9,Wednesday,computer-Laptop
WBS000073,5 Very Low,KM0000711,1.0,0.0,0.0,1,9,Wednesday,application-Web Based Application
WBS000102,4 Low,KM0000970,1.0,0.0,0.0,0,9,Wednesday,computer-Windows Server
WBS000263,4 Low,KM0001106,1.0,0.0,0.0,1,9,Wednesday,application-Server Based Application
WBS000152,5 Very Low,KM0000081,1.0,0.0,0.0,0,9,Wednesday,application-Web Based Application
WBS000099,3 Medium,KM0000480,1.0,0.0,0.0,0,10,Wednesday,application-Server Based Application
WBS000073,4 Low,KM0001892,1.0,0.0,0.0,1,10,Wednesday,subapplication-Web Based Application
WBS000014,4 Low,KM0000426,1.0,0.0,0.0,0,10,Wednesday,application-Server Based Application
WBS000172,5 Very Low,KM0001979,1.0,0.0,0.0,1,10,Wednesday,application-Web Based Application
WBS000073,4 Low,KM0000741,1.0,0.0,0.0,0,10,Wednesday,subapplication-Web Based Application
WBS000093,4 Low,KM0001334,1.0,0.0,0.0,0,10,Wednesday,application-Desktop Application
WBS000307,3 Medium,KM0001350,1.0,0.0,0.0,1,10,Wednesday,application-Server Based Application
WBS000073,4 Low,KM0000767,1.0,0.0,0.0,0,10,Wednesday,subapplication-Web Based Application
WBS000073,4 Low,KM0000704,1.0,0.0,0.0,0,10,Wednesday,subapplication-Web Based Application
WBS000073,4 Low,KM0000704,1.0,0.0,0.0,0,10,Wednesday,subapplication-Web Based Application
WBS000073,3 Medium,KM0000776,1.0,0.0,0.0,1,11,Wednesday,subapplication-Web Based Application
WBS000146,3 Medium,KM0000274,1.0,0.0,0.0,0,11,Wednesday,computer-Banking Device
WBS000027,3 Medium,KM0000895,1.0,0.0,0.0,0,11,Wednesday,application-Server Based Application
WBS000013,3 Medium,KM0000052,1.0,0.0,0.0,0,11,Wednesday,application-Server Based Application
WBS000172,3 Medium,KM0001979,1.0,0.0,0.0,0,16,Tuesday,application-Web Based Application
WBS000043,3 Medium,KM0001762,1.0,0.0,0.0,1,16,Tuesday,application-Server Based Application
WBS000318,4 Low,KM0000846,1.0,0.0,0.0,0,17,Tuesday,application-Web Based Application
WBS000267,3 Medium,KM0000182,1.0,0.0,0.0,0,17,Tuesday,hardware-DataCenterEquipment
WBS000187,4 Low,KM0002055,1.0,0.0,0.0,0,18,Tuesday,computer-Laptop
WBS000098,4 Low,KM0001435,2.0,0.0,0.0,0,8,Wednesday,subapplication-Citrix
WBS000146,3 Medium,KM0000268,1.0,0.0,0.0,0,8,Wednesday,computer-Banking Device
WBS000102,3 Medium,KM0000036,1.0,0.0,0.0,1,8,Wednesday,application-Server Based Application
WBS000146,2 High,KM0000274,1.0,0.0,0.0,0,8,Wednesday,computer-Banking Device
WBS000093,4 Low,KM0001306,1.0,0.0,0.0,1,8,Wednesday,application-Desktop Application
WBS000187,4 Low,KM0002055,1.0,0.0,0.0,0,8,Wednesday,computer-Laptop
WBS000187,4 Low,KM0002055,1.0,0.0,0.0,0,9,Wednesday,computer-Desktop
WBS000172,5 Very Low,KM0000693,2.0,0.0,0.0,0,9,Wednesday,application-Web Based Application
WBS000153,4 Low,KM0000414,1.0,0.0,0.0,0,9,Wednesday,application-Web Based Application
WBS000092,2 High,KM0000468,39.0,0.0,0.0,0,9,Wednesday,application-Desktop Application
WBS000007,4 Low,KM0000596,1.0,0.0,0.0,1,9,Wednesday,application-Server Based Application
WBS000073,5 Very Low,KM0000786,2.0,0.0,0.0,1,18,Tuesday,application-Web Based Application
WBS000066,2 High,KM0000579,1.0,0.0,0.0,0,18,Tuesday,application-Web Based Application
WBS000307,3 Medium,KM0001350,1.0,0.0,0.0,0,20,Tuesday,application-Server Based Application
WBS000091,5 Very Low,KM0001444,1.0,0.0,0.0,0,8,Wednesday,computer-Laptop
WBS000223,4 Low,KM0001308,1.0,0.0,0.0,0,8,Wednesday,application-Server Based Application
WBS000187,4 Low,KM0002055,1.0,0.0,0.0,0,8,Wednesday,computer-Laptop
WBS000130,5 Very Low,KM0000472,1.0,0.0,0.0,0,9,Wednesday,application-Desktop Application
WBS000073,4 Low,KM0001364,1.0,0.0,0.0,1,9,Wednesday,application-Server Based Application
WBS000012,5 Very Low,KM0000597,1.0,0.0,0.0,1,9,Wednesday,subapplication-Web Based Application
WBS000030,5 Very Low,KM0000166,1.0,0.0,0.0,0,9,Wednesday,application-Server Based Application
WBS000318,5 Very Low,KM0000836,1.0,0.0,0.0,0,9,Wednesday,application-Web Based Application
WBS000134,4 Low,KM0001339,1.0,0.0,0.0,0,9,Wednesday,software-System Software
WBS000094,5 Very Low,KM0001655,1.0,0.0,0.0,1,9,Wednesday,application-Desktop Application
WBS000187,4 Low,KM0002055,1.0,0.0,0.0,0,9,Wednesday,computer-Laptop
WBS000030,4 Low,KM0000283,1.0,0.0,0.0,0,9,Wednesday,application-Server Based Application
WBS000043,3 Medium,KM0001763,1.0,0.0,0.0,1,9,Wednesday,application-Server Based Application
WBS000331,3 Medium,KM0001560,1.0,0.0,1.0,0,9,Wednesday,application-Server Based Application
WBS000014,3 Medium,KM0000426,2.0,0.0,0.0,0,9,Wednesday,application-Server Based Application
WBS000014,3 Medium,KM0000426,2.0,0.0,0.0,0,9,Wednesday,application-Server Based Application
WBS000169,4 Low,KM0000327,2.0,0.0,0.0,0,9,Wednesday,application-Server Based Application
WBS000014,3 Medium,KM0000426,2.0,0.0,0.0,0,9,Wednesday,application-Server Based Application
WBS000128,4 Low,KM0002059,1.0,0.0,0.0,0,9,Wednesday,application-Server Based Application
WBS000016,3 Medium,KM0000938,1.0,0.0,0.0,0,9,Wednesday,application-Server Based Application
WBS000091,4 Low,KM0002040,1.0,0.0,0.0,0,9,Wednesday,application-Desktop Application
WBS000073,4 Low,KM0001914,1.0,0.0,0.0,0,9,Wednesday,application-Web Based Application
WBS000091,4 Low,KM0002040,1.0,0.0,0.0,1,9,Wednesday,application-Desktop Application
WBS000162,4 Low,KM0000563,1.0,0.0,0.0,1,9,Wednesday,subapplication-Web Based Application
WBS000030,4 Low,KM0000283,1.0,0.0,0.0,1,9,Wednesday,application-Server Based Application
WBS000013,3 Medium,KM0000052,1.0,0.0,0.0,0,9,Wednesday,application-Server Based Application
WBS000027,4 Low,KM0000154,1.0,0.0,0.0,0,9,Wednesday,subapplication-Server Based Application
WBS000172,5 Very Low,KM0001979,1.0,0.0,0.0,1,10,Wednesday,application-Web Based Application
WBS000264,5 Very Low,KM0001557,1.0,0.0,0.0,0,8,Wednesday,application-Server Based Application
WBS000073,4 Low,KM0000741,1.0,0.0,0.0,0,8,Wednesday,subapplication-Web Based Application
WBS000073,4 Low,KM0000741,1.0,0.0,0.0,0,8,Wednesday,subapplication-Web Based Application
WBS000098,4 Low,KM0001435,1.0,0.0,0.0,1,8,Wednesday,subapplication-Citrix
WBS000073,4 Low,KM0001007,1.0,0.0,0.0,0,8,Wednesday,application-Web Based Application
WBS000092,3 Medium,KM0001973,1.0,0.0,0.0,1,8,Wednesday,application-Desktop Application
WBS000186,4 Low,KM0000508,1.0,0.0,0.0,1,9,Wednesday,application-Server Based Application
WBS000012,5 Very Low,KM0000597,1.0,0.0,0.0,1,9,Wednesday,subapplication-Web Based Application
WBS000073,4 Low,KM0001314,1.0,0.0,0.0,0,9,Wednesday,application-Server Based Application
WBS000088,2 High,KM0000611,1.0,0.0,0.0,0,9,Wednesday,application-Web Based Application
WBS000187,4 Low,KM0002055,1.0,0.0,0.0,0,9,Wednesday,computer-Laptop
WBS000187,4 Low,KM0002055,1.0,0.0,0.0,0,9,Wednesday,computer-Laptop
WBS000092,4 Low,KM0000468,1.0,0.0,0.0,1,9,Wednesday,application-Desktop Application
WBS000172,5 Very Low,KM0001979,1.0,0.0,0.0,1,10,Wednesday,application-Web Based Application
WBS000073,4 Low,KM0000702,1.0,0.0,0.0,0,10,Wednesday,subapplication-Web Based Application
WBS000125,5 Very Low,KM0001158,1.0,0.0,0.0,0,10,Wednesday,subapplication-Web Based Application
WBS000014,3 Medium,KM0000426,1.0,0.0,0.0,0,10,Wednesday,application-Server Based Application
WBS000172,5 Very Low,KM0001979,1.0,0.0,0.0,1,10,Wednesday,application-Web Based Application
WBS000073,4 Low,KM0001089,1.0,0.0,0.0,0,10,Wednesday,subapplication-Web Based Application
WBS000162,3 Medium,KM0000611,1.0,0.0,0.0,1,10,Wednesday,subapplication-Web Based Application
WBS000073,4 Low,KM0001346,1.0,0.0,0.0,0,10,Wednesday,application-Client Based Application
WBS000088,4 Low,KM0000611,1.0,0.0,0.0,1,10,Wednesday,application-Web Based Application
WBS000073,4 Low,KM0001539,1.0,0.0,0.0,1,10,Wednesday,application-Server Based Application
WBS000326,3 Medium,KM0001699,2.0,0.0,0.0,0,11,Wednesday,application-Server Based Application
WBS000088,4 Low,KM0000611,1.0,0.0,0.0,1,10,Wednesday,application-Web Based Application
WBS000152,5 Very Low,KM0000075,1.0,0.0,0.0,1,10,Wednesday,application-Web Based Application
WBS000098,4 Low,KM0001435,1.0,0.0,0.0,0,10,Wednesday,subapplication-Citrix
WBS000073,3 Medium,KM0001488,1.0,0.0,0.0,0,10,Wednesday,application-Web Based Application
WBS000098,4 Low,KM0001435,2.0,0.0,0.0,0,10,Wednesday,subapplication-Citrix
WBS000294,3 Medium,KM0001743,1.0,0.0,0.0,0,10,Wednesday,application-Server Based Application
WBS000073,4 Low,KM0002064,1.0,0.0,0.0,1,10,Wednesday,application-Server Based Application
WBS000073,4 Low,KM0000819,1.0,0.0,0.0,0,10,Wednesday,application-Web Based Application
WBS000073,4 Low,KM0001007,1.0,0.0,0.0,0,11,Wednesday,application-Web Based Application
WBS000281,3 Medium,KM0000879,1.0,0.0,0.0,1,11,Wednesday,networkcomponents-Switch
WBS000162,4 Low,KM0000553,2.0,0.0,0.0,1,11,Wednesday,subapplication-Web Based Application
WBS000217,4 Low,KM0001145,1.0,0.0,0.0,0,11,Wednesday,application-Desktop Application
WBS000256,4 Low,KM0000601,1.0,0.0,0.0,0,11,Wednesday,application-Server Based Application
WBS000073,4 Low,KM0001790,1.0,0.0,0.0,0,12,Wednesday,application-Client Based Application
WBS000073,4 Low,KM0000751,1.0,0.0,0.0,0,12,Wednesday,subapplication-Web Based Application
WBS000096,4 Low,KM0001026,2.0,0.0,0.0,1,12,Wednesday,application-Desktop Application
WBS000073,4 Low,KM0001363,1.0,0.0,0.0,0,12,Wednesday,application-Server Based Application
WBS000073,4 Low,KM0001539,1.0,0.0,1.0,0,12,Wednesday,application-Server Based Application
WBS000263,5 Very Low,KM0001105,1.0,0.0,0.0,0,10,Wednesday,application-Server Based Application
WBS000152,5 Very Low,KM0001178,1.0,0.0,0.0,0,10,Wednesday,application-Web Based Application
WBS000073,4 Low,KM0001241,2.0,0.0,0.0,1,10,Wednesday,application-Web Based Application
WBS000099,3 Medium,KM0000480,1.0,0.0,0.0,0,10,Wednesday,application-Server Based Application
WBS000043,3 Medium,KM0001762,1.0,0.0,0.0,0,10,Wednesday,application-Server Based Application
WBS000042,5 Very Low,KM0000228,1.0,0.0,0.0,1,10,Wednesday,application-Server Based Application
WBS000187,4 Low,KM0002055,1.0,0.0,0.0,0,10,Wednesday,computer-Laptop
WBS000096,4 Low,KM0000961,1.0,0.0,0.0,1,10,Wednesday,subapplication-Server Based Application
WBS000099,3 Medium,KM0000480,1.0,0.0,0.0,0,10,Wednesday,application-Server Based Application
WBS000052,5 Very Low,KM0000358,1.0,0.0,0.0,0,10,Wednesday,application-Server Based Application
WBS000073,4 Low,KM0001402,1.0,0.0,0.0,0,10,Wednesday,application-Server Based Application
WBS000073,4 Low,KM0000797,1.0,0.0,0.0,0,10,Wednesday,application-Web Based Application
WBS000096,5 Very Low,KM0001925,1.0,0.0,0.0,0,10,Wednesday,officeelectronics-Printer
WBS000172,4 Low,KM0000697,1.0,0.0,0.0,0,10,Wednesday,application-Web Based Application
WBS000073,5 Very Low,KM0001362,1.0,0.0,0.0,0,10,Wednesday,application-Web Based Application
WBS000167,5 Very Low,KM0000069,1.0,0.0,0.0,1,10,Wednesday,application-Web Based Application
WBS000073,5 Very Low,KM0001362,1.0,0.0,0.0,1,10,Wednesday,application-Web Based Application
WBS000152,5 Very Low,KM0000081,1.0,0.0,0.0,0,10,Wednesday,application-Web Based Application
WBS000110,4 Low,KM0000833,1.0,0.0,0.0,0,11,Wednesday,application-Desktop Application
WBS000099,4 Low,KM0002005,2.0,0.0,0.0,0,11,Wednesday,application-Server Based Application
WBS000091,4 Low,KM0000942,1.0,0.0,0.0,0,11,Wednesday,computer-Desktop
WBS000073,4 Low,KM0000847,1.0,0.0,0.0,1,11,Wednesday,subapplication-Web Based Application
WBS000125,4 Low,KM0000732,1.0,0.0,0.0,1,11,Wednesday,subapplication-Web Based Application
WBS000073,4 Low,KM0000847,1.0,0.0,0.0,1,11,Wednesday,subapplication-Web Based Application
WBS000073,4 Low,KM0002041,1.0,0.0,0.0,0,11,Wednesday,subapplication-Web Based Application
WBS000073,4 Low,KM0001961,1.0,0.0,0.0,0,11,Wednesday,subapplication-Web Based Application
WBS000027,3 Medium,KM0000154,1.0,0.0,0.0,0,11,Wednesday,subapplication-Server Based Application
WBS000092,4 Low,KM0000186,1.0,0.0,0.0,0,11,Wednesday,application-Desktop Application
WBS000223,4 Low,KM0001308,1.0,0.0,0.0,0,12,Wednesday,application-Server Based Application
WBS000091,5 Very Low,KM0001444,1.0,0.0,0.0,0,12,Wednesday,computer-Laptop
WBS000318,4 Low,KM0000839,2.0,0.0,0.0,1,12,Wednesday,application-Web Based Application
WBS000152,5 Very Low,KM0000075,1.0,0.0,0.0,1,12,Wednesday,application-Web Based Application
WBS000073,4 Low,KM0001296,1.0,0.0,0.0,0,11,Wednesday,subapplication-Web Based Application
WBS000073,4 Low,KM0000741,1.0,0.0,0.0,0,11,Wednesday,subapplication-Web Based Application
WBS000096,4 Low,KM0001026,1.0,0.0,0.0,1,11,Wednesday,application-Desktop Application
WBS000073,4 Low,KM0000741,1.0,0.0,0.0,0,11,Wednesday,subapplication-Web Based Application
WBS000073,5 Very Low,KM0001363,3.0,0.0,0.0,1,11,Wednesday,application-Server Based Application
WBS000073,4 Low,KM0001736,2.0,0.0,0.0,0,11,Wednesday,subapplication-Web Based Application
WBS000073,4 Low,KM0001384,2.0,0.0,0.0,1,11,Wednesday,application-Web Based Application
WBS000152,5 Very Low,KM0000075,1.0,0.0,0.0,0,11,Wednesday,application-Web Based Application
WBS000073,4 Low,KM0000996,1.0,0.0,0.0,0,11,Wednesday,subapplication-Web Based Application
WBS000073,4 Low,KM0000741,1.0,0.0,0.0,0,11,Wednesday,subapplication-Web Based Application
WBS000292,4 Low,KM0001131,2.0,0.0,0.0,1,11,Wednesday,application-Citrix
WBS000073,4 Low,KM0000702,1.0,0.0,0.0,0,11,Wednesday,subapplication-Web Based Application
WBS000073,4 Low,KM0001363,1.0,0.0,0.0,0,12,Wednesday,application-Server Based Application
WBS000016,3 Medium,KM0000938,1.0,0.0,0.0,0,12,Wednesday,application-Server Based Application
WBS000092,4 Low,KM0001968,1.0,0.0,0.0,0,12,Wednesday,application-Desktop Application
WBS000146,3 Medium,KM0000274,1.0,0.0,0.0,1,12,Wednesday,computer-Banking Device
WBS000125,4 Low,KM0000206,1.0,0.0,0.0,0,12,Wednesday,subapplication-Web Based Application
WBS000187,5 Very Low,KM0001447,1.0,0.0,0.0,0,12,Wednesday,computer-Laptop
WBS000073,4 Low,KM0001363,2.0,0.0,0.0,0,12,Wednesday,application-Server Based Application
WBS000073,4 Low,KM0001539,1.0,0.0,1.0,0,12,Wednesday,application-Server Based Application
WBS000055,4 Low,KM0000401,1.0,0.0,0.0,1,12,Wednesday,application-Web Based Application
WBS000030,5 Very Low,KM0000164,1.0,0.0,0.0,0,13,Wednesday,application-Server Based Application
WBS000073,4 Low,KM0000762,1.0,0.0,0.0,0,13,Wednesday,subapplication-Web Based Application
WBS000055,4 Low,KM0000401,1.0,0.0,0.0,1,13,Wednesday,application-Web Based Application
WBS000152,5 Very Low,KM0000075,1.0,0.0,0.0,0,13,Wednesday,application-Web Based Application
WBS000093,3 Medium,KM0001916,1.0,0.0,0.0,1,13,Wednesday,application-Desktop Application
WBS000013,3 Medium,KM0000052,1.0,0.0,0.0,1,13,Wednesday,application-Server Based Application
WBS000073,4 Low,KM0001806,1.0,0.0,0.0,1,13,Wednesday,application-Web Based Application
WBS000292,4 Low,KM0001061,1.0,0.0,0.0,0,11,Wednesday,application-Citrix
WBS000073,4 Low,KM0000767,1.0,0.0,0.0,0,11,Wednesday,subapplication-Web Based Application
WBS000081,3 Medium,KM0000895,1.0,0.0,0.0,0,11,Wednesday,application-Server Based Application
WBS000255,3 Medium,KM0001213,1.0,0.0,0.0,1,11,Wednesday,application-Server Based Application
WBS000182,3 Medium,KM0001141,1.0,0.0,0.0,0,12,Wednesday,storage-Controller
WBS000125,4 Low,KM0000985,1.0,0.0,0.0,0,12,Wednesday,subapplication-Web Based Application
WBS000073,4 Low,KM0000741,1.0,0.0,0.0,0,12,Wednesday,subapplication-Web Based Application
WBS000088,3 Medium,KM0000611,1.0,0.0,0.0,1,12,Wednesday,application-Web Based Application
WBS000088,2 High,KM0000611,1.0,0.0,0.0,1,12,Wednesday,application-Web Based Application
WBS000187,5 Very Low,KM0001446,1.0,0.0,0.0,0,13,Wednesday,computer-Desktop
WBS000217,4 Low,KM0001945,1.0,0.0,0.0,0,13,Wednesday,application-Desktop Application
WBS000217,4 Low,KM0001945,1.0,0.0,0.0,0,13,Wednesday,application-Desktop Application
WBS000110,5 Very Low,KM0000833,1.0,0.0,0.0,1,13,Wednesday,application-Desktop Application
WBS000073,4 Low,KM0000759,1.0,0.0,0.0,0,13,Wednesday,subapplication-Web Based Application
